NOME;COLUNAS;LINHAS;ALPHA;THETA;T LAB;T C2G
"data/muro.ppm";320;240;15;45;0,02;1.299,822021
"data/muro.ppm";320;240;20;45;0,03;1.323,125977
"data/muro.ppm";320;240;25;45;0,04;1.333,489990
"data/muro.ppm";320;240;5;90;0,04;1.128,656006
"data/muro.ppm";320;240;10;90;0,03;1.244,030029
"data/muro.ppm";320;240;15;90;0,03;1.300,561035
"data/muro.ppm";320;240;20;90;0,04;1.324,421021
"data/muro.ppm";320;240;25;90;0,03;1.333,879028
"data/muro.ppm";320;240;5;135;0,03;1.128,765991
"data/muro.ppm";320;240;10;135;0,03;1.243,620972
"data/muro.ppm";320;240;15;135;0,03;1.299,750977
"data/muro.ppm";320;240;20;135;0,04;1.325,151978
"data/muro.ppm";320;240;25;135;0,03;1.335,636963
"data/muro.ppm";320;240;5;180;0,03;1.137,295044
"data/muro.ppm";320;240;10;180;0,03;1.243,406982
"data/muro.ppm";320;240;15;180;0,03;1.299,390991
"data/muro.ppm";320;240;20;180;0,03;1.322,880981
"data/muro.ppm";320;240;25;180;0,03;1.333,110962
"data/muro.ppm";320;240;5;225;0,03;1.127,500000
"data/muro.ppm";320;240;10;225;0,03;1.242,505981
"data/muro.ppm";320;240;15;225;0,02;1.302,173950
"data/muro.ppm";320;240;20;225;0,03;1.322,927002
"data/muro.ppm";320;240;25;225;0,03;1.332,560059
"data/muro.ppm";320;240;5;270;0,03;1.129,564941
"data/muro.ppm";320;240;10;270;0,02;1.245,862061
"data/muro.ppm";320;240;15;270;0,03;1.299,448975
"data/muro.ppm";320;240;20;270;0,03;1.323,420044
"data/muro.ppm";320;240;25;270;0,03;1.333,188965
"data/muro.ppm";320;240;5;315;0,02;1.127,717041
"data/muro.ppm";320;240;10;315;0,03;1.244,781982
"data/muro.ppm";320;240;15;315;0,03;1.299,411011
"data/muro.ppm";320;240;20;315;0,03;1.323,057983
"data/muro.ppm";320;240;25;315;0,03;1.333,334961
"data/paisagem.ppm";320;240;5;0;0,03;960,768982
"data/paisagem.ppm";320;240;10;0;0,04;1.078,883057
"data/paisagem.ppm";320;240;15;0;0,03;1.129,600952
"data/paisagem.ppm";320;240;20;0;0,02;1.156,645020
"data/paisagem.ppm";320;240;25;0;0,03;1.177,970947
"data/paisagem.ppm";320;240;5;45;0,03;960,700012
"data/paisagem.ppm";320;240;10;45;0,03;1.078,715942
"data/paisagem.ppm";320;240;15;45;0,02;1.129,284058
"data/paisagem.ppm";320;240;20;45;0,02;1.156,430054
"data/paisagem.ppm";320;240;25;45;0,02;1.175,645996
"data/paisagem.ppm";320;240;5;90;0,03;960,809021
"data/paisagem.ppm";320;240;10;90;0,03;1.080,123047
"data/paisagem.ppm";320;240;15;90;0,03;1.130,630005
"data/paisagem.ppm";320;240;20;90;0,03;1.156,651978
"data/paisagem.ppm";320;240;25;90;0,03;1.175,814941
"data/paisagem.ppm";320;240;5;135;0,03;960,900024
"data/paisagem.ppm";320;240;10;135;0,03;1.078,527954
"data/paisagem.ppm";320;240;15;135;0,03;1.129,022949
"data/paisagem.ppm";320;240;20;135;0,04;1.156,540039
"data/paisagem.ppm";320;240;25;135;0,03;1.175,332031
"data/paisagem.ppm";320;240;5;180;0,04;960,585999
"data/paisagem.ppm";320;240;10;180;0,04;1.082,286011
"data/paisagem.ppm";320;240;15;180;0,03;1.129,228027
"data/paisagem.ppm";320;240;20;180;0,03;1.156,536011
"data/paisagem.ppm";320;240;25;180;0,04;1.175,696045
"data/paisagem.ppm";320;240;5;225;0,04;962,341003
"data/paisagem.ppm";320;240;10;225;0,03;1.078,781982
"data/paisagem.ppm";320;240;15;225;0,03;1.129,754028
"data/paisagem.ppm";320;240;20;225;0,03;1.156,527954
"data/paisagem.ppm";320;240;25;225;0,03;1.175,958008
"data/paisagem.ppm";320;240;5;270;0,03;960,716003
"data/paisagem.ppm";320;240;10;270;0,03;1.079,352051
"data/paisagem.ppm";320;240;15;270;0,02;1.129,633057
"data/paisagem.ppm";320;240;20;270;0,03;1.159,647949
"data/paisagem.ppm";320;240;25;270;0,03;1.175,810059
"data/paisagem.ppm";320;240;5;315;0,04;961,710022
"data/paisagem.ppm";320;240;10;315;0,04;1.079,463013
"data/paisagem.ppm";320;240;15;315;0,03;1.129,963989
"data/paisagem.ppm";320;240;20;315;0,03;1.158,343018
"data/paisagem.ppm";320;240;25;315;0,04;1.179,067017
"data/praca.ppm";320;240;5;0;0,03;1.187,340942
"data/praca.ppm";320;240;10;0;0,03;1.307,529053
"data/praca.ppm";320;240;15;0;0,03;1.382,786011
"data/praca.ppm";320;240;20;0;0,04;1.427,026978
"data/praca.ppm";320;240;25;0;0,03;1.455,032959
"data/praca.ppm";320;240;5;45;0,02;1.187,755005
"data/praca.ppm";320;240;10;45;0,03;1.305,385010
"data/praca.ppm";320;240;15;45;0,04;1.383,465942
"data/praca.ppm";320;240;20;45;0,02;1.427,345947
"data/praca.ppm";320;240;25;45;0,04;1.454,948975
"data/praca.ppm";320;240;5;90;0,04;1.188,119019
"data/praca.ppm";320;240;10;90;0,02;1.305,194946
"data/praca.ppm";320;240;15;90;0,03;1.383,067017
"data/praca.ppm";320;240;20;90;0,03;1.431,171021
"data/praca.ppm";320;240;25;90;0,03;1.454,786987
"data/praca.ppm";320;240;5;135;0,03;1.187,243042
"data/praca.ppm";320;240;10;135;0,03;1.310,842041
"data/praca.ppm";320;240;15;135;0,03;1.383,965942
"data/praca.ppm";320;240;20;135;0,03;1.429,582031
"data/praca.ppm";320;240;25;135;0,03;1.454,865967
"data/praca.ppm";320;240;5;180;0,03;1.187,194946
"data/praca.ppm";320;240;10;180;0,03;1.305,159058
"data/praca.ppm";320;240;15;180;0,03;1.382,952026
"data/praca.ppm";320;240;20;180;0,02;1.427,475952
"data/praca.ppm";320;240;25;180;0,04;1.455,165039
"data/praca.ppm";320;240;5;225;0,03;1.186,706055
"data/praca.ppm";320;240;10;225;0,03;1.307,140015
"data/praca.ppm";320;240;15;225;0,04;1.382,722046
"data/praca.ppm";320;240;20;225;0,02;1.426,556030
"data/praca.ppm";320;240;25;225;0,04;1.453,582031
"data/praca.ppm";320;240;5;270;0,04;1.186,740967
"data/praca.ppm";320;240;10;270;0,02;1.304,668945
"data/praca.ppm";320;240;15;270;0,03;1.381,944946
"data/praca.ppm";320;240;20;270;0,04;1.426,260986
"data/praca.ppm";320;240;25;270;0,04;1.453,697998
"data/praca.ppm";320;240;5;315;0,03;1.186,833984
"data/praca.ppm";320;240;10;315;0,04;1.304,911011
"data/praca.ppm";320;240;15;315;0,04;1.382,310059
"data/praca.ppm";320;240;20;315;0,03;1.426,307983
"data/praca.ppm";320;240;25;315;0,03;1.454,338989
"data/praia.ppm";320;240;5;0;0,04;1.176,590942
"data/praia.ppm";320;240;10;0;0,03;1.298,327026
"data/praia.ppm";320;240;15;0;0,03;1.374,234985
"data/praia.ppm";320;240;20;0;0,03;1.423,362061
"data/praia.ppm";320;240;25;0;0,04;1.450,729004
"data/praia.ppm";320;240;5;45;0,03;1.175,886963
"data/praia.ppm";320;240;10;45;0,03;1.296,168945
"data/praia.ppm";320;240;15;45;0,04;1.374,209961
"data/praia.ppm";320;240;20;45;0,04;1.423,958984
"data/praia.ppm";320;240;25;45;0,03;1.451,531006
"data/praia.ppm";320;240;5;90;0,04;1.175,094971
"data/praia.ppm";320;240;10;90;0,04;1.296,026001
"data/praia.ppm";320;240;15;90;0,03;1.374,921021
"data/praia.ppm";320;240;20;90;0,03;1.425,854980
"data/praia.ppm";320;240;25;90;0,03;1.451,538940
"data/praia.ppm";320;240;5;135;0,03;1.177,202026
"data/praia.ppm";320;240;10;135;0,03;1.295,899048
"data/praia.ppm";320;240;15;135;0,03;1.373,958984
"data/praia.ppm";320;240;20;135;0,03;1.423,921021
"data/praia.ppm";320;240;25;135;0,03;1.453,467041
"data/praia.ppm";320;240;5;180;0,03;1.173,791992
"data/praia.ppm";320;240;10;180;0,03;1.296,546997
"data/praia.ppm";320;240;15;180;0,03;1.373,228027
"data/praia.ppm";320;240;20;180;0,03;1.423,380005
"data/praia.ppm";320;240;25;180;0,03;1.452,235962
"data/praia.ppm";320;240;5;225;0,02;1.173,849976
"data/praia.ppm";320;240;10;225;0,03;1.294,027954
"data/praia.ppm";320;240;15;225;0,02;1.372,644043
"data/praia.ppm";320;240;20;225;0,04;1.421,620972
"data/praia.ppm";320;240;25;225;0,03;1.449,026978
"data/praia.ppm";320;240;5;270;0,04;1.175,026978
"data/praia.ppm";320;240;10;270;0,03;1.295,331055
"data/praia.ppm";320;240;15;270;0,04;1.372,428955
"data/praia.ppm";320;240;20;270;0,03;1.422,244019
"data/praia.ppm";320;240;25;270;0,03;1.449,453979
"data/praia.ppm";320;240;5;315;0,03;1.176,985962
"data/praia.ppm";320;240;10;315;0,03;1.295,078003
"data/praia.ppm";320;240;15;315;0,04;1.374,951050
"data/praia.ppm";320;240;20;315;0,03;1.422,311035
"data/praia.ppm";320;240;25;315;0,04;1.450,223999
"data/ramp.ppm";200;112;5;0;0,01;122,206001
"data/ramp.ppm";200;112;10;0;0,01;125,788002
"data/ramp.ppm";200;112;15;0;0,01;124,507004
"data/ramp.ppm";200;112;20;0;0,01;125,666000
"data/ramp.ppm";200;112;25;0;0;123,483002
"data/ramp.ppm";200;112;5;45;0,01;122,158997
"data/ramp.ppm";200;112;10;45;0;124,964996
"data/ramp.ppm";200;112;15;45;0,01;124,533997
"data/ramp.ppm";200;112;20;45;0,01;125,737999
"data/ramp.ppm";200;112;25;45;0,01;123,633003
"data/ramp.ppm";200;112;5;90;0,01;124,542000
"data/ramp.ppm";200;112;10;90;0;125,013000
"data/ramp.ppm";200;112;15;90;0;124,697998
"data/ramp.ppm";200;112;20;90;0,01;125,692001
"data/ramp.ppm";200;112;25;90;0,01;123,792999
"data/ramp.ppm";200;112;5;135;0,01;122,255997
"data/ramp.ppm";200;112;10;135;0,01;124,765999
"data/ramp.ppm";200;112;15;135;0,01;124,719002
"data/ramp.ppm";200;112;20;135;0,01;126,328003
"data/ramp.ppm";200;112;25;135;0,01;123,874001
"data/ramp.ppm";200;112;5;180;0,01;122,232002
"data/ramp.ppm";200;112;10;180;0;124,547997
"data/ramp.ppm";200;112;15;180;0;124,600998
"data/ramp.ppm";200;112;20;180;0,01;125,653999
"data/ramp.ppm";200;112;25;180;0,01;124,017998
"data/ramp.ppm";200;112;5;225;0;122,194000
"data/ramp.ppm";200;112;10;225;0,01;125,070000
"data/ramp.ppm";200;112;15;225;0,01;125,151001
"data/ramp.ppm";200;112;20;225;0;125,849998
"data/ramp.ppm";200;112;25;225;0,01;123,745003
"data/ramp.ppm";200;112;5;270;0,01;122,237999
"data/ramp.ppm";200;112;10;270;0,01;125,653999
"data/ramp.ppm";200;112;15;270;0,01;124,644997
"data/ramp.ppm";200;112;20;270;0,01;125,862999
"data/ramp.ppm";200;112;25;270;0,01;123,574997
"data/ramp.ppm";200;112;5;315;0;122,203003
"data/ramp.ppm";200;112;10;315;0,01;124,986000
"data/ramp.ppm";200;112;15;315;0,01;124,739998
"data/ramp.ppm";200;112;20;315;0;126,454002
"data/ramp.ppm";200;112;25;315;0,01;123,551003
"data/rua.ppm";320;240;5;0;0,04;1.162,713013
"data/rua.ppm";320;240;10;0;0,03;1.234,437988
"data/rua.ppm";320;240;15;0;0,02;1.253,449951
"data/rua.ppm";320;240;20;0;0,03;1.251,287964
"data/rua.ppm";320;240;25;0;0,03;1.233,412964
"data/rua.ppm";320;240;5;45;0,03;1.161,649048
"data/rua.ppm";320;240;10;45;0,03;1.234,177002
"data/rua.ppm";320;240;15;45;0,03;1.253,447021
"data/rua.ppm";320;240;20;45;0,03;1.249,504028
"data/rua.ppm";320;240;25;45;0,03;1.228,485962
"data/rua.ppm";320;240;5;90;0,02;1.162,412964
"data/rua.ppm";320;240;10;90;0,03;1.233,984985
"data/rua.ppm";320;240;15;90;0,03;1.253,244019
"data/rua.ppm";320;240;20;90;0,03;1.249,630981
"data/rua.ppm";320;240;25;90;0,04;1.229,109009
"data/rua.ppm";320;240;5;135;0,03;1.162,432007
"data/rua.ppm";320;240;10;135;0,03;1.235,060059
"data/rua.ppm";320;240;15;135;0,03;1.254,237061
"data/rua.ppm";320;240;20;135;0,03;1.249,058960
"data/rua.ppm";320;240;25;135;0,03;1.228,478027
"data/rua.ppm";320;240;5;180;0,03;1.163,147949
"data/rua.ppm";320;240;10;180;0,03;1.234,907959
"data/rua.ppm";320;240;15;180;0,03;1.253,708984
"data/rua.ppm";320;240;20;180;0,03;1.249,801025
"data/rua.ppm";320;240;25;180;0,03;1.229,015015
"data/rua.ppm";320;240;5;225;0,03;1.162,313965
"data/rua.ppm";320;240;10;225;0,03;1.234,730957
"data/rua.ppm";320;240;15;225;0,03;1.253,714966
"data/rua.ppm";320;240;20;225;0,03;1.249,089966
"data/rua.ppm";320;240;25;225;0,03;1.229,458008
"data/rua.ppm";320;240;5;270;0,04;1.162,359985
"data/rua.ppm";320;240;10;270;0,03;1.234,322998
"data/rua.ppm";320;240;15;270;0,03;1.253,140991
"data/rua.ppm";320;240;20;270;0,04;1.249,048950
"data/rua.ppm";320;240;25;270;0,03;1.228,854980
"data/rua.ppm";320;240;5;315;0,03;1.161,798950
"data/rua.ppm";320;240;10;315;0,03;1.236,109009
"data/rua.ppm";320;240;15;315;0,04;1.253,017944
"data/rua.ppm";320;240;20;315;0,03;1.251,134033
"data/rua.ppm";320;240;25;315;0,03;1.229,515015
"data/sunriseA.ppm";130;100;5;0;0,01;51,629002
"data/sunriseA.ppm";130;100;10;0;0,01;54,959000
"data/sunriseA.ppm";130;100;15;0;0,01;58,231998
"data/sunriseA.ppm";130;100;20;0;0;56,084999
"data/sunriseA.ppm";130;100;25;0;0;56,171001
"data/sunriseA.ppm";130;100;5;45;0;52,556000
"data/sunriseA.ppm";130;100;10;45;0,01;55,974998
"data/sunriseA.ppm";130;100;15;45;0;55,951000
"data/sunriseA.ppm";130;100;20;45;0;56,046001
"data/sunriseA.ppm";130;100;25;45;0,01;58,091000
"data/sunriseA.ppm";130;100;5;90;0,01;51,904999
"data/sunriseA.ppm";130;100;10;90;0;56,570000
"data/sunriseA.ppm";130;100;15;90;0;55,978001
"data/sunriseA.ppm";130;100;20;90;0;56,054001
"data/sunriseA.ppm";130;100;25;90;0,01;55,824001
"data/sunriseA.ppm";130;100;5;135;0,01;53,689999
"data/sunriseA.ppm";130;100;10;135;0;55,425999
"data/sunriseA.ppm";130;100;15;135;0;56,099998
"data/sunriseA.ppm";130;100;20;135;0;55,901001
"data/sunriseA.ppm";130;100;25;135;0;56,186001
"data/sunriseA.ppm";130;100;5;180;0;51,985001
"data/sunriseA.ppm";130;100;10;180;0;55,486000
"data/sunriseA.ppm";130;100;15;180;0,01;55,894001
"data/sunriseA.ppm";130;100;20;180;0;56,306000
"data/sunriseA.ppm";130;100;25;180;0;55,834000
"data/sunriseA.ppm";130;100;5;225;0;51,909000
"data/sunriseA.ppm";130;100;10;225;0,01;55,508999
"data/sunriseA.ppm";130;100;15;225;0;55,605000
"data/sunriseA.ppm";130;100;20;225;0;56,035000
"data/sunriseA.ppm";130;100;25;225;0;55,519001
"data/sunriseA.ppm";130;100;5;270;0,01;52,141998
"data/sunriseA.ppm";130;100;10;270;0,01;55,209999
"data/sunriseA.ppm";130;100;15;270;0,01;56,035000
"data/sunriseA.ppm";130;100;20;270;0;56,223999
"data/sunriseA.ppm";130;100;25;270;0;56,182999
"data/sunriseA.ppm";130;100;5;315;0;51,951000
"data/sunriseA.ppm";130;100;10;315;0,01;54,952999
"data/sunriseA.ppm";130;100;15;315;0;56,316002
"data/sunriseA.ppm";130;100;20;315;0,01;56,028000
"data/sunriseA.ppm";130;100;25;315;0,01;55,862000
"data/sunriseB.ppm";1.000;769;5;0;0,32;14.723,311523
"data/sunriseB.ppm";1.000;769;10;0;0,32;12.557,761719
"data/sunriseB.ppm";1.000;769;15;0;0,31;12.344,255859
"data/sunriseB.ppm";1.000;769;20;0;0,31;7.566,960938
"data/sunriseB.ppm";1.000;769;25;0;0,31;7.496,254883
"data/isolum050.ppm";50;50;15;45;0,01;3,343000
"data/isolum050.ppm";50;50;15;45;0;5,484000
"data/isolum050.ppm";50;50;15;45;0;3,066000
